time_id,full_date,day_of_month,month_number,year_number,day_name,month_name,is_weekend,quarter,year_month
2815,2027-09-15,15,9,2027,Wednesday,September,false,Q3,2027-09
2816,2027-09-16,16,9,2027,Thursday,September,false,Q3,2027-09
2817,2027-09-17,17,9,2027,Friday,September,false,Q3,2027-09
2818,2027-09-18,18,9,2027,Saturday,September,true,Q3,2027-09
2819,2027-09-19,19,9,2027,Sunday,September,true,Q3,2027-09
2820,2027-09-20,20,9,2027,Monday,September,false,Q3,2027-09
2821,2027-09-21,21,9,2027,Tuesday,September,false,Q3,2027-09
2822,2027-09-22,22,9,2027,Wednesday,September,false,Q3,2027-09
2823,2027-09-23,23,9,2027,Thursday,September,false,Q3,2027-09
2824,2027-09-24,24,9,2027,Friday,September,false,Q3,2027-09
2825,2027-09-25,25,9,2027,Saturday,September,true,Q3,2027-09
2826,2027-09-26,26,9,2027,Sunday,September,true,Q3,2027-09
2827,2027-09-27,27,9,2027,Monday,September,false,Q3,2027-09
2828,2027-09-28,28,9,2027,Tuesday,September,false,Q3,2027-09
2829,2027-09-29,29,9,2027,Wednesday,September,false,Q3,2027-09
2830,2027-09-30,30,9,2027,Thursday,September,false,Q3,2027-09
2831,2027-10-01,1,10,2027,Friday,October,false,Q4,2027-10
2832,2027-10-02,2,10,2027,Saturday,October,true,Q4,2027-10
2833,2027-10-03,3,10,2027,Sunday,October,true,Q4,2027-10
2834,2027-10-04,4,10,2027,Monday,October,false,Q4,2027-10
2835,2027-10-05,5,10,2027,Tuesday,October,false,Q4,2027-10
2836,2027-10-06,6,10,2027,Wednesday,October,false,Q4,2027-10
2837,2027-10-07,7,10,2027,Thursday,October,false,Q4,2027-10
2838,2027-10-08,8,10,2027,Friday,October,false,Q4,2027-10
2839,2027-10-09,9,10,2027,Saturday,October,true,Q4,2027-10
2840,2027-10-10,10,10,2027,Sunday,October,true,Q4,2027-10
2841,2027-10-11,11,10,2027,Monday,October,false,Q4,2027-10
2842,2027-10-12,12,10,2027,Tuesday,October,false,Q4,2027-10
2843,2027-10-13,13,10,2027,Wednesday,October,false,Q4,2027-10
2844,2027-10-14,14,10,2027,Thursday,October,false,Q4,2027-10
2845,2027-10-15,15,10,2027,Friday,October,false,Q4,2027-10
2846,2027-10-16,16,10,2027,Saturday,October,true,Q4,2027-10
2847,2027-10-17,17,10,2027,Sunday,October,true,Q4,2027-10
2848,2027-10-18,18,10,2027,Monday,October,false,Q4,2027-10
2849,2027-10-19,19,10,2027,Tuesday,October,false,Q4,2027-10
2850,2027-10-20,20,10,2027,Wednesday,October,false,Q4,2027-10
2851,2027-10-21,21,10,2027,Thursday,October,false,Q4,2027-10
2852,2027-10-22,22,10,2027,Friday,October,false,Q4,2027-10
2853,2027-10-23,23,10,2027,Saturday,October,true,Q4,2027-10
2854,2027-10-24,24,10,2027,Sunday,October,true,Q4,2027-10
2855,2027-10-25,25,10,2027,Monday,October,false,Q4,2027-10
2856,2027-10-26,26,10,2027,Tuesday,October,false,Q4,2027-10
2857,2027-10-27,27,10,2027,Wednesday,October,false,Q4,2027-10
2858,2027-10-28,28,10,2027,Thursday,October,false,Q4,2027-10
2859,2027-10-29,29,10,2027,Friday,October,false,Q4,2027-10
2860,2027-10-30,30,10,2027,Saturday,October,true,Q4,2027-10
2861,2027-10-31,31,10,2027,Sunday,October,true,Q4,2027-10
2862,2027-11-01,1,11,2027,Monday,November,false,Q4,2027-11
2863,2027-11-02,2,11,2027,Tuesday,November,false,Q4,2027-11
2864,2027-11-03,3,11,2027,Wednesday,November,false,Q4,2027-11
2865,2027-11-04,4,11,2027,Thursday,November,false,Q4,2027-11
2866,2027-11-05,5,11,2027,Friday,November,false,Q4,2027-11
2867,2027-11-06,6,11,2027,Saturday,November,true,Q4,2027-11
2868,2027-11-07,7,11,2027,Sunday,November,true,Q4,2027-11
2869,2027-11-08,8,11,2027,Monday,November,false,Q4,2027-11
2870,2027-11-09,9,11,2027,Tuesday,November,false,Q4,2027-11
2871,2027-11-10,10,11,2027,Wednesday,November,false,Q4,2027-11
2872,2027-11-11,11,11,2027,Thursday,November,false,Q4,2027-11
2873,2027-11-12,12,11,2027,Friday,November,false,Q4,2027-11
2874,2027-11-13,13,11,2027,Saturday,November,true,Q4,2027-11
2875,2027-11-14,14,11,2027,Sunday,November,true,Q4,2027-11
2876,2027-11-15,15,11,2027,Monday,November,false,Q4,2027-11
2877,2027-11-16,16,11,2027,Tuesday,November,false,Q4,2027-11
2878,2027-11-17,17,11,2027,Wednesday,November,false,Q4,2027-11
2879,2027-11-18,18,11,2027,Thursday,November,false,Q4,2027-11
2880,2027-11-19,19,11,2027,Friday,November,false,Q4,2027-11
2881,2027-11-20,20,11,2027,Saturday,November,true,Q4,2027-11
2882,2027-11-21,21,11,2027,Sunday,November,true,Q4,2027-11
2883,2027-11-22,22,11,2027,Monday,November,false,Q4,2027-11
2884,2027-11-23,23,11,2027,Tuesday,November,false,Q4,2027-11
2885,2027-11-24,24,11,2027,Wednesday,November,false,Q4,2027-11
2886,2027-11-25,25,11,2027,Thursday,November,false,Q4,2027-11
2887,2027-11-26,26,11,2027,Friday,November,false,Q4,2027-11
2888,2027-11-27,27,11,2027,Saturday,November,true,Q4,2027-11
2889,2027-11-28,28,11,2027,Sunday,November,true,Q4,2027-11
2890,2027-11-29,29,11,2027,Monday,November,false,Q4,2027-11
2891,2027-11-30,30,11,2027,Tuesday,November,false,Q4,2027-11
2892,2027-12-01,1,12,2027,Wednesday,December,false,Q4,2027-12
2893,2027-12-02,2,12,2027,Thursday,December,false,Q4,2027-12
2894,2027-12-03,3,12,2027,Friday,December,false,Q4,2027-12
2895,2027-12-04,4,12,2027,Saturday,December,true,Q4,2027-12
2896,2027-12-05,5,12,2027,Sunday,December,true,Q4,2027-12
2897,2027-12-06,6,12,2027,Monday,December,false,Q4,2027-12
2898,2027-12-07,7,12,2027,Tuesday,December,false,Q4,2027-12
2899,2027-12-08,8,12,2027,Wednesday,December,false,Q4,2027-12
2900,2027-12-09,9,12,2027,Thursday,December,false,Q4,2027-12
2901,2027-12-10,10,12,2027,Friday,December,false,Q4,2027-12
2902,2027-12-11,11,12,2027,Saturday,December,true,Q4,2027-12
2903,2027-12-12,12,12,2027,Sunday,December,true,Q4,2027-12
2904,2027-12-13,13,12,2027,Monday,December,false,Q4,2027-12
2905,2027-12-14,14,12,2027,Tuesday,December,false,Q4,2027-12
2906,2027-12-15,15,12,2027,Wednesday,December,false,Q4,2027-12
2907,2027-12-16,16,12,2027,Thursday,December,false,Q4,2027-12
2908,2027-12-17,17,12,2027,Friday,December,false,Q4,2027-12
2909,2027-12-18,18,12,2027,Saturday,December,true,Q4,2027-12
2910,2027-12-19,19,12,2027,Sunday,December,true,Q4,2027-12
2911,2027-12-20,20,12,2027,Monday,December,false,Q4,2027-12
2912,2027-12-21,21,12,2027,Tuesday,December,false,Q4,2027-12
2913,2027-12-22,22,12,2027,Wednesday,December,false,Q4,2027-12
2914,2027-12-23,23,12,2027,Thursday,December,false,Q4,2027-12
2915,2027-12-24,24,12,2027,Friday,December,false,Q4,2027-12
2916,2027-12-25,25,12,2027,Saturday,December,true,Q4,2027-12
2917,2027-12-26,26,12,2027,Sunday,December,true,Q4,2027-12
2918,2027-12-27,27,12,2027,Monday,December,false,Q4,2027-12
2919,2027-12-28,28,12,2027,Tuesday,December,false,Q4,2027-12
2920,2027-12-29,29,12,2027,Wednesday,December,false,Q4,2027-12
2921,2027-12-30,30,12,2027,Thursday,December,false,Q4,2027-12
2922,2027-12-31,31,12,2027,Friday,December,false,Q4,2027-12
